id,url,operation,state,location_id,ubication__latitude,ubication__longitude,ubication__hasHiddenAddress,ubication__administrativeAreaLevel1,ubication__administrativeAreaLevel2,ubication__administrativeAreaLevel3,ubication__administrativeAreaLevel4,commercialDataId,price raw,house type,extendedPropertyType,constructedArea,usableArea,plotOfLand,roomNumber,bathNumber,isInTopFloor,isDuplex,flatLocation,isStudio,agencyIsABank,isPenthouse,energyCertificationType,energyPerformance,status,lift,isAuction,boxroom,swimmingPool,chimney,garden,communityCosts,heaterType1,heaterType2,construction year,manyFloors,orientation,terrace,has garage,garage price,floorNumber,air conditioning
302485,https://www.idealista.com/inmueble/302485/,sale,inactive,0-EU-ES-14-03-001-021-01-003,37.8832334,-4.7709485,False,Córdoba,Córdoba,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,,149000,flat,,90,70,,1,2,False,False,external,False,False,False,inProcess,,good,False,False,False,False,,False,55,individual,,,,,,,,Planta 1ª,True
306301,https://www.idealista.com/inmueble/306301/,sale,inactive,0-EU-ES-14-03-001-021-07-001,37.8823018,-4.7928482,False,Córdoba,Córdoba,Ciudad Jardín,Ciudad Jardín,,105000,flat,,60,,,2,1,False,False,external,False,False,False,unknown,,good,True,False,False,False,,False,,,,,,,,,,Planta 5ª,True
309836,https://www.idealista.com/inmueble/309836/,sale,inactive,0-EU-ES-14-03-001-021-11-001,37.8668641,-4.8135941,False,Córdoba,Córdoba,El Higuerón,El Higuerón,,230000,chalet,independantHouse,175,,890,3,2,False,False,,False,False,False,unknown,,good,False,False,True,True,,True,,,,,,,,,,,
319230,https://www.idealista.com/inmueble/319230/,sale,inactive,0-EU-ES-14-03-001-021-05-001,37.8840104,-4.7661408,False,Córdoba,Córdoba,Fuensanta - Zona Arcángel,Fuensanta - Arcángel - Santuario,,79000,flat,,84,73,,3,1,False,False,external,False,False,False,d,77.78,good,True,False,False,False,,True,60,,,,,,True,,,Planta 6ª,True
325015,https://www.idealista.com/inmueble/325015/,sale,inactive,0-EU-ES-14-03-001-021-02-002,37.8958503,-4.7874455,False,Córdoba,Córdoba,Noreña - Figueroa,Carretera Trassierra - Colonia de la Paz,,135000,flat,,70,,,2,1,False,False,external,False,False,False,unknown,,good,True,False,False,False,,False,60,,,,,,,,,Planta 1ª,True
341847,https://www.idealista.com/inmueble/341847/,sale,inactive,0-EU-ES-14-03-001-021-06-001,37.8707634,-4.7785893,False,Córdoba,Córdoba,Sector sur - Santa Cruz,Sector sur - Santa Cruz,,240000,flat,,110,,,3,1,False,False,external,False,False,False,unknown,,good,True,False,False,False,,False,,,,,,,True,,,Planta 7ª,True
362529,https://www.idealista.com/inmueble/362529/,sale,inactive,0-EU-ES-14-03-001-021-04-005,37.910849,-4.7105761,False,Córdoba,Córdoba,Levante - Lepanto - Fátima,Alcolea,,85000,flat,,87,,,3,1,False,False,external,False,False,False,unknown,,good,False,False,False,False,,False,50,individual,Bomba de frío/calor,,,,,,,Planta 3ª,True
405262,https://www.idealista.com/inmueble/405262/,sale,inactive,0-EU-ES-14-03-001-021-08-001,37.9242309,-4.8168326,False,Córdoba,Córdoba,Brillante - Trassierra - Naranjo,Trassierra - Las Jaras,,195000,chalet,semidetachedHouse,96,,300,3,2,False,False,,False,False,False,unknown,,good,False,False,False,True,,False,,,,,,,,,,,
407141,https://www.idealista.com/inmueble/407141/,rent,active,0-EU-ES-14-03-001-021-09-003,37.8712433,-4.790382,False,Córdoba,Córdoba,Zoco - Poniente - Vistalegre,Vistalegre - Parque Cruz - Universidades,,600,flat,,90,,,3,1,False,False,external,False,False,False,unknown,,good,True,False,False,False,,True,,,,,,,True,True,,Planta 2ª,
441263,https://www.idealista.com/inmueble/441263/,sale,inactive,0-EU-ES-14-03-001-021-08-001,37.915155,-4.8190899,False,Córdoba,Córdoba,Brillante - Trassierra - Naranjo,Trassierra - Las Jaras,,110000,chalet,independantHouse,150,,5000,4,4,False,False,,False,False,False,unknown,,renew,False,False,False,False,,False,25,individual,,,,,,,,,
446598,https://www.idealista.com/inmueble/446598/,sale,inactive,0-EU-ES-14-03-001-021-02-004,37.8975242,-4.8185249,False,Córdoba,Córdoba,Noreña - Figueroa,Miralbaida - Parque Azahara,,185000,chalet,independantHouse,190,,3000,4,2,False,False,,False,False,False,unknown,,good,False,False,False,False,,False,,,,,,,True,,,,
467697,https://www.idealista.com/inmueble/467697/,sale,inactive,0-EU-ES-14-03-001-021-08-002,37.9132398,-4.7928586,True,Córdoba,Córdoba,Brillante - Trassierra - Naranjo,Brillante,130003271,690000,chalet,independantHouse,250,,0,4,3,False,False,,False,False,False,inProcess,,good,False,False,False,False,,False,0,,,,,,True,,,,True
480208,https://www.idealista.com/inmueble/480208/,sale,inactive,0-EU-ES-14-03-001-021-01-004,37.8887739,-4.7739286,True,Córdoba,Córdoba,Centro - Casco Histórico,Casco Histórico - Ollerías - Marrubial,130029651,110000,flat,,78,,,3,1,False,False,external,False,False,False,unknown,,good,False,False,False,False,,False,0,,,,,,,,,Planta 1ª,
515924,https://www.idealista.com/inmueble/515924/,sale,inactive,0-EU-ES-14-03-001-021-01-003,37.8824656,-4.7760431,True,Córdoba,Córdoba,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,130003271,720000,chalet,independantHouse,505,,0,14,3,False,False,,False,False,False,unknown,,good,False,False,False,False,,False,,,,,,,,,,,
1575650,https://www.idealista.com/inmueble/1575650/,sale,inactive,0-EU-ES-14-03-001-021-04-001,37.8951683,-4.7594122,True,Córdoba,Córdoba,Levante - Lepanto - Fátima,Fátima - Campiñuela,130029651,187000,flat,,100,,,4,2,False,False,external,False,False,False,unknown,,good,True,False,True,,,,0,,,,,,,,,Bajo,True
1600110,https://www.idealista.com/inmueble/1600110/,sale,inactive,0-EU-ES-14-03-001-021-08-002,37.9195534,-4.7955432,False,Córdoba,Córdoba,Brillante - Trassierra - Naranjo,Brillante,,650000,chalet,independantHouse,320,264,4280,10,6,False,False,,False,False,False,unknown,,good,False,False,True,True,,True,0,,,1992,,,True,True,,,True
1617426,https://www.idealista.com/inmueble/1617426/,sale,inactive,0-EU-ES-14-03-001-021-02-002,37.8914285,-4.7890595,False,Córdoba,Córdoba,Noreña - Figueroa,Carretera Trassierra - Colonia de la Paz,,87000,flat,penthouse,89,71,,4,1,False,False,external,False,False,True,unknown,,renew,False,False,False,False,,False,35,,,,,oeste,True,,,Planta 3ª,True
1628893,https://www.idealista.com/inmueble/1628893/,sale,inactive,0-EU-ES-14-03-001-021-02-001,37.8979241,-4.8184384,False,Córdoba,Córdoba,Noreña - Figueroa,Tablero,,270000,chalet,independantHouse,204,132,2428,3,2,False,False,,False,False,False,unknown,,good,False,False,True,True,,True,20,individual,Gas propano/butano,,,,True,True,,,True
1652094,https://www.idealista.com/inmueble/1652094/,sale,inactive,0-EU-ES-14-03-001-021-10-001,37.8725665,-4.7721545,False,Córdoba,Córdoba,Campo de la Verdad,Campo de la Verdad,,100000,chalet,terracedHouse,80,,0,3,1,False,False,,False,False,False,unknown,,good,False,False,True,False,,False,0,,,,,,True,,,,True
1693378,https://www.idealista.com/inmueble/1693378/,sale,inactive,0-EU-ES-14-03-001-021-04-005,37.9169533,-4.7083752,False,Córdoba,Córdoba,Levante - Lepanto - Fátima,Alcolea,,275000,chalet,independantHouse,400,290,2000,5,2,False,False,,False,False,False,unknown,,good,False,False,True,True,,True,30,,,,,norte,True,True,,,True
1697316,https://www.idealista.com/inmueble/1697316/,sale,inactive,0-EU-ES-14-03-001-021-07-001,37.8808576,-4.7880015,False,Córdoba,Córdoba,Ciudad Jardín,Ciudad Jardín,,170000,flat,,125,115,,4,2,False,False,external,False,False,False,inProcess,,good,True,False,False,False,,False,0,,,,,norte,True,True,,Planta 3ª,True
1702780,https://www.idealista.com/inmueble/1702780/,sale,inactive,0-EU-ES-14-03-001-021-01-003,37.8817928,-4.7682662,False,Córdoba,Córdoba,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,,240000,chalet,terracedHouse,200,180,0,5,3,False,False,,False,False,False,unknown,,good,False,False,False,False,,False,40,,,,,,True,True,,,True
1706916,https://www.idealista.com/inmueble/1706916/,sale,inactive,0-EU-ES-14-03-001-021-11-001,37.8654964,-4.8496535,False,Córdoba,Córdoba,El Higuerón,El Higuerón,,90000,chalet,independantHouse,150,140,293,2,1,False,False,,False,False,False,unknown,,good,False,False,True,False,,True,0,,,,,"sur, oeste",True,,,,True
1797529,https://www.idealista.com/inmueble/1797529/,sale,inactive,0-EU-ES-14-03-001-021-03-003,37.8950748,-4.7681359,False,Córdoba,Córdoba,Santa Rosa - Valdeolleros,Valdeolleros - Zumbacón - Camping,,165000,flat,duplex,112,,,4,2,False,True,external,False,False,True,unknown,,good,False,False,False,False,,True,45,,,,,,True,True,,Planta 5ª,
1921503,https://www.idealista.com/inmueble/1921503/,sale,inactive,0-EU-ES-14-03-001-021-03-003,37.8984553,-4.7746212,False,Córdoba,Córdoba,Santa Rosa - Valdeolleros,Valdeolleros - Zumbacón - Camping,,80000,flat,,80,,,2,1,False,False,external,False,False,False,unknown,,good,True,False,False,False,,False,0,,,,,,,,,Bajo,True
1922986,https://www.idealista.com/inmueble/1922986/,sale,inactive,0-EU-ES-14-03-001-021-04-002,37.8901209,-4.7615359,False,Córdoba,Córdoba,Levante - Lepanto - Fátima,La Viñuela,,153000,flat,,114,95,,4,2,False,False,external,False,False,False,unknown,,good,False,False,False,False,,False,55,,,,,sur,True,,,Planta 2ª,True
1977461,https://www.idealista.com/inmueble/1977461/,rent,active,0-EU-ES-14-03-001-021-02-003,37.8904656,-4.8016947,False,Córdoba,Córdoba,Noreña - Figueroa,Noreña - Turruñuelos,,500,flat,,65,52,,3,1,False,False,external,False,False,False,a,,good,True,False,False,False,,True,,individual,,,,,,,,Bajo,True
1981040,https://www.idealista.com/inmueble/1981040/,sale,inactive,0-EU-ES-14-03-001-021-11-001,37.8768899,-4.8154205,False,Córdoba,Córdoba,El Higuerón,El Higuerón,,145000,flat,,85,80,,3,2,False,False,external,False,False,False,unknown,,good,False,False,False,False,,False,0,,,,,sur,True,,,Bajo,True
2124117,https://www.idealista.com/inmueble/2124117/,sale,inactive,0-EU-ES-14-03-001-021-08-002,37.9194785,-4.7953724,False,Córdoba,Córdoba,Brillante - Trassierra - Naranjo,Brillante,,500000,chalet,independantHouse,250,190,1500,4,2,False,False,,False,False,False,unknown,,renew,False,False,True,True,,True,1,,,,,,,True,,,True
2128858,https://www.idealista.com/inmueble/2128858/,sale,inactive,0-EU-ES-14-03-001-021-10-001,37.8726419,-4.7717113,False,Córdoba,Córdoba,Campo de la Verdad,Campo de la Verdad,,145000,flat,,98,75,,3,2,False,False,external,False,False,False,unknown,,good,True,False,True,False,,False,,,,2007,,,,True,,Planta 2ª,True
2144216,https://www.idealista.com/inmueble/2144216/,sale,inactive,0-EU-ES-14-03-001-021-04-002,37.8909608,-4.7581103,False,Córdoba,Córdoba,Levante - Lepanto - Fátima,La Viñuela,,102000,flat,,65,,,2,1,False,False,internal,False,False,False,unknown,,good,False,False,False,False,,False,40,individual,Bomba de frío/calor,,,,,,,Planta 3ª,True
2148543,https://www.idealista.com/inmueble/2148543/,sale,inactive,0-EU-ES-14-03-001-021-02-001,37.8964198,-4.7909928,False,Córdoba,Córdoba,Noreña - Figueroa,Tablero,,259500,flat,,121,,,3,2,False,False,external,False,False,False,unknown,,good,True,False,True,True,,False,90,individual,Bomba de frío/calor,,,,,True,,Planta 3ª,True
2157858,https://www.idealista.com/inmueble/2157858/,rent,active,0-EU-ES-14-03-001-021-06-001,37.8572596,-4.7779931,False,Córdoba,Córdoba,Sector sur - Santa Cruz,Sector sur - Santa Cruz,,575,flat,,89,72,,2,1,False,False,external,False,False,False,unknown,,good,True,False,False,True,,False,,,,,,,True,True,,Planta 2ª,True
2167807,https://www.idealista.com/inmueble/2167807/,rent,active,0-EU-ES-14-03-001-021-01-006,37.8899389,-4.7811523,False,Córdoba,Córdoba,Centro - Casco Histórico,El Vial - Ronda de Tejares,,560,flat,,80,,,2,1,False,False,internal,False,False,False,e,,good,True,False,False,False,,False,,,,,,,,,80,Planta 1ª,True
2172782,https://www.idealista.com/inmueble/2172782/,sale,inactive,0-EU-ES-14-03-001-021-01-003,37.8833836,-4.7691089,False,Córdoba,Córdoba,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,,240000,flat,studio,70,65,,0,1,False,False,external,True,False,False,unknown,,good,False,False,False,False,,False,20,individual,Eléctrica,,,,True,,,Bajo,True
25304521,https://www.idealista.com/inmueble/25304521/,sale,inactive,0-EU-ES-14-03-001-021-08-001,37.9016251,-4.8464581,False,Córdoba,Córdoba,Brillante - Trassierra - Naranjo,Trassierra - Las Jaras,,398000,chalet,independantHouse,300,,,5,3,False,False,,False,False,False,unknown,,good,False,False,False,False,,False,,,,,,,,True,,,
26118725,https://www.idealista.com/inmueble/26118725/,rent,active,0-EU-ES-14-03-001-021-01-003,37.8814139,-4.7693252,False,Córdoba,Córdoba,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,,650,flat,duplex,100,90,,2,2,False,True,external,False,False,False,a,,good,False,False,False,False,,False,,,,,,,True,,,Bajo,
26142820,https://www.idealista.com/inmueble/26142820/,sale,inactive,0-EU-ES-14-03-001-021-01-003,37.8814139,-4.7693252,False,Córdoba,Córdoba,Centro - Casco Histórico,Casco Histórico - Corredera - Ribera,,180000,flat,duplex,100,90,,2,2,False,True,external,False,False,False,a,,good,False,False,False,False,,False,20,,,,,norte,True,,,Bajo,
26419745,https://www.idealista.com/inmueble/26419745/,rent,active,0-EU-ES-14-03-001-021-09-001,37.8660044,-4.7942422,False,Córdoba,Córdoba,Zoco - Poniente - Vistalegre,Zoco - Poniente,,600,flat,,100,85,,3,1,False,False,external,False,False,False,unknown,,good,True,False,False,False,,True,,,,,,,True,True,,Planta 1ª,
26453153,https://www.idealista.com/inmueble/26453153/,rent,active,0-EU-ES-14-03-001-021-09-003,37.8685645,-4.7930706,True,Córdoba,Córdoba,Zoco - Poniente - Vistalegre,Vistalegre - Parque Cruz - Universidades,130003210,725,flat,,85,71,,3,2,False,False,external,False,False,False,e,,good,False,False,False,False,,False,,individual,,,,,,,,Planta 2ª,True
26453212,https://www.idealista.com/inmueble/26453212/,sale,inactive,0-EU-ES-14-03-001-021-01-002,37.8805583,-4.7795546,True,Córdoba,Córdoba,Centro - Casco Histórico,Centro,130003210,165000,flat,,63,54,,2,1,False,False,external,False,False,False,g,,good,True,False,True,False,,False,60,no,,,,,,,,Planta 1ª,True
26453219,https://www.idealista.com/inmueble/26453219/,sale,inactive,0-EU-ES-14-03-001-021-01-002,37.8833943,-4.7771365,True,Córdoba,Córdoba,Centro - Casco Histórico,Centro,130003210,195000,flat,,110,95,,2,1,False,False,external,False,False,False,inProcess,,good,True,False,False,False,,False,75,no,,,,,,,,Planta 3ª,True
26453261,https://www.idealista.com/inmueble/26453261/,sale,inactive,0-EU-ES-14-03-001-021-01-007,37.8881371,-4.7854573,True,Córdoba,Córdoba,Centro - Casco Histórico,Cercadilla - Medina Azahara,130003210,157000,flat,,105,88,,3,2,False,False,external,False,False,False,inProcess,,good,False,False,True,False,,False,50,no,,,,,True,,,Planta 1ª,True
26453404,https://www.idealista.com/inmueble/26453404/,sale,inactive,0-EU-ES-14-03-001-021-01-001,37.8780891,-4.7821353,True,Córdoba,Córdoba,Centro - Casco Histórico,Judería - San Basilio,130003210,120000,flat,,83,70,,2,1,False,False,external,False,False,False,unknown,,good,False,False,False,False,,False,49,individual,,,,,,,,Planta 2ª,
26453502,https://www.idealista.com/inmueble/26453502/,sale,inactive,0-EU-ES-14-03-001-021-01-004,37.8841034,-4.777094,True,Córdoba,Córdoba,Centro - Casco Histórico,Casco Histórico - Ollerías - Marrubial,130003210,210000,flat,,128,107,,4,2,False,False,external,False,False,False,inProcess,,good,False,False,True,False,,False,80,no,,,,,,True,,Planta 1ª,True
26504932,https://www.idealista.com/inmueble/26504932/,rent,active,0-EU-ES-14-03-001-021-01-002,37.885579,-4.7812055,False,Córdoba,Córdoba,Centro - Casco Histórico,Centro,,850,flat,,120,115,,3,2,False,False,external,False,False,False,unknown,,good,True,False,True,False,,False,,,,,,,True,True,,Planta 2ª,True
26582770,https://www.idealista.com/inmueble/26582770/,sale,inactive,0-EU-ES-14-03-001-021-03-003,37.901427,-4.7768917,False,Córdoba,Córdoba,Santa Rosa - Valdeolleros,Valdeolleros - Zumbacón - Camping,,135000,flat,,80,,,2,1,False,False,external,False,False,False,unknown,,good,True,False,True,False,,False,60,,,,,norte,,True,,Planta 1ª,True
26626270,https://www.idealista.com/inmueble/26626270/,sale,inactive,0-EU-ES-14-03-001-021-01-006,37.8919002,-4.7836451,True,Córdoba,Córdoba,Centro - Casco Histórico,El Vial - Ronda de Tejares,130003271,625000,chalet,independantHouse,300,,0,4,4,False,False,,False,False,False,unknown,,good,False,False,False,False,,False,0,,,,,,,True,,,True
26702938,https://www.idealista.com/inmueble/26702938/,rent,active,0-EU-ES-14-03-001-021-01-002,37.8834004,-4.7807217,True,Córdoba,Córdoba,Centro - Casco Histórico,Centro,130003210,650,flat,,120,100,,2,2,False,False,external,False,False,False,g,,good,True,False,True,False,,False,,individual,,,,,True,,,Planta 2ª,True
26757784,https://www.idealista.com/inmueble/26757784/,sale,inactive,0-EU-ES-14-03-001-021-05-001,37.8779588,-4.7625876,False,Córdoba,Córdoba,Fuensanta - Zona Arcángel,Fuensanta - Arcángel - Santuario,,153000,flat,,75,65,,2,1,False,False,external,False,False,False,e,,good,True,False,True,True,,False,80,individual,,,,,,True,,Planta 1ª,True
26763162,https://www.idealista.com/inmueble/26763162/,rent,active,0-EU-ES-14-03-001-021-01-007,37.8876008,-4.7882014,False,Córdoba,Córdoba,Centro - Casco Histórico,Cercadilla - Medina Azahara,,600,flat,,65,,,3,1,False,False,internal,False,False,False,inProcess,,good,True,False,False,False,,False,,individual,,,,,,,,Planta 1ª,
26971846,https://www.idealista.com/inmueble/26971846/,sale,inactive,0-EU-ES-14-03-001-021-03-001,37.8956584,-4.7827206,False,Córdoba,Córdoba,Santa Rosa - Valdeolleros,Santa Rosa - San José,,140000,flat,,85,74,,3,1,False,False,external,False,False,False,g,237.6,good,False,False,False,False,,True,60,individual,Bomba de frío/calor,,,,True,,,Bajo,True
26994024,https://www.idealista.com/inmueble/26994024/,sale,inactive,0-EU-ES-14-03-001-021-08-002,37.9170428,-4.7917716,False,Córdoba,Córdoba,Brillante - Trassierra - Naranjo,Brillante,,460000,chalet,independantHouse,350,345,1650,7,3,False,False,,False,False,False,exempt,,good,False,False,True,True,,True,,central,,,,,True,True,,,True
27037569,https://www.idealista.com/inmueble/27037569/,sale,inactive,0-EU-ES-14-03-001-021-09-003,37.8660044,-4.7942422,False,Córdoba,Córdoba,Zoco - Poniente - Vistalegre,Vistalegre - Parque Cruz - Universidades,,150000,flat,,100,90,,3,1,False,False,external,False,False,False,unknown,,good,True,False,False,False,,True,50,,,,,,True,,,Planta 1ª,
27042779,https://www.idealista.com/inmueble/27042779/,rent,active,0-EU-ES-14-03-001-021-04-004,37.8939442,-4.7669698,False,Córdoba,Córdoba,Levante - Lepanto - Fátima,Levante,,450,flat,,60,,,3,1,False,False,external,False,False,False,unknown,,good,False,False,False,False,,False,,,,,,,,,,Planta 2ª,
27075202,https://www.idealista.com/inmueble/27075202/,sale,inactive,0-EU-ES-14-03-001-021-01-005,37.8932996,-4.7732929,True,Córdoba,Córdoba,Centro - Casco Histórico,San Cayetano,130003210,165000,flat,,110,92,,3,2,False,False,external,False,False,False,unknown,,good,False,False,False,False,,False,60,no,,,,,True,,,Planta 3ª,
27170680,https://www.idealista.com/inmueble/27170680/,sale,inactive,0-EU-ES-14-03-001-021-01-002,37.8853886,-4.7768317,True,Córdoba,Córdoba,Centro - Casco Histórico,Centro,130003207,295000,flat,,180,150,,4,2,False,False,external,False,False,False,inProcess,,renew,True,False,False,False,,False,,,,,,,,True,,Planta 2ª,
27356096,https://www.idealista.com/inmueble/27356096/,sale,inactive,0-EU-ES-14-03-001-021-01-006,37.8867372,-4.7816256,True,Córdoba,Córdoba,Centro - Casco Histórico,El Vial - Ronda de Tejares,130003210,690000,flat,,300,250,,4,3,False,False,external,False,False,False,unknown,,renew,True,False,False,False,,False,,individual,,,,,,,,Planta 3ª,True
27372523,https://www.idealista.com/inmueble/27372523/,sale,inactive,0-EU-ES-14-03-001-021-02-001,37.8976249,-4.7936598,True,Córdoba,Córdoba,Noreña - Figueroa,Tablero,130003210,525000,flat,penthouse,220,183,,4,3,False,False,external,False,False,True,c,,good,True,False,True,True,,False,110,individual,,,,,True,,,Planta 3ª,True
27386123,https://www.idealista.com/inmueble/27386123/,sale,inactive,0-EU-ES-14-03-001-021-08-002,37.9219177,-4.8053702,True,Córdoba,Córdoba,Brillante - Trassierra - Naranjo,Brillante,130003210,1000000,chalet,independantHouse,300,250,1450,5,4,False,False,,False,False,False,g,,good,False,False,True,True,,True,,individual,,,,,True,,,,True
27454667,https://www.idealista.com/inmueble/27454667/,sale,inactive,0-EU-ES-14-03-001-021-06-001,37.8632478,-4.777827,False,Córdoba,Córdoba,Sector sur - Santa Cruz,Sector sur - Santa Cruz,130030452,28600,flat,,57,49,,3,1,False,False,,False,True,False,e,,good,False,False,False,,,,,,,,,,,,,,
27573662,https://www.idealista.com/inmueble/27573662/,sale,inactive,0-EU-ES-14-03-001-021-05-001,37.877585,-4.7616705,False,Córdoba,Córdoba,Fuensanta - Zona Arcángel,Fuensanta - Arcángel - Santuario,,200000,flat,,98,73,,3,2,False,False,external,False,False,False,unknown,,good,True,False,True,False,,False,,,,,,norte,,True,,Planta 4ª,True
27580207,https://www.idealista.com/inmueble/27580207/,sale,inactive,0-EU-ES-14-03-001-021-02-003,37.8951371,-4.8133548,True,Córdoba,Córdoba,Noreña - Figueroa,Noreña - Turruñuelos,130003210,130000,chalet,independantHouse,84,70,3500,3,1,False,False,,False,False,False,unknown,,good,False,False,True,True,,False,,no,,,,,True,True,,,True
27651316,https://www.idealista.com/inmueble/27651316/,sale,inactive,0-EU-ES-14-03-001-021-02-004,37.8839032,-4.816766,False,Córdoba,Córdoba,Noreña - Figueroa,Miralbaida - Parque Azahara,,96000,flat,,93,83,,3,2,False,False,external,False,False,False,unknown,,good,True,False,True,False,,True,,,,,,,,True,,Planta 3ª,True
27669979,https://www.idealista.com/inmueble/27669979/,sale,inactive,0-EU-ES-14-03-001-021-08-003,37.9078561,-4.778986,False,Córdoba,Córdoba,Brillante - Trassierra - Naranjo,Naranjo - Mirabueno,,250000,chalet,independantHouse,240,,,4,3,False,False,,False,False,False,unknown,,good,False,False,True,False,,False,,,,,,sur,True,True,,,True
27907088,https://www.idealista.com/inmueble/27907088/,sale,inactive,0-EU-ES-14-03-001-021-08-002,37.913935,-4.788725,True,Córdoba,Córdoba,Brillante - Trassierra - Naranjo,Brillante,130003210,475000,chalet,independantHouse,268,223,,5,4,False,False,,False,False,False,g,,good,False,False,True,True,,False,90,individual,,,,,True,,,,True
28005957,https://www.idealista.com/inmueble/28005957/,rent,active,0-EU-ES-14-03-001-021-01-001,37.8818702,-4.7772483,False,Córdoba,Córdoba,Centro - Casco Histórico,Judería - San Basilio,,650,flat,duplex,70,65,,2,2,False,True,external,False,False,False,e,,good,False,False,True,False,,False,,individual,,,,,,,,Planta 1ª,True
28042061,https://www.idealista.com/inmueble/28042061/,sale,inactive,0-EU-ES-14-03-001-021-05-001,37.8828334,-4.7584295,False,Córdoba,Córdoba,Fuensanta - Zona Arcángel,Fuensanta - Arcángel - Santuario,,115000,flat,,93,78,,3,1,False,False,external,False,False,False,unknown,,good,True,False,False,False,,False,70,individual,Bomba de frío/calor,,,,,True,,Planta 6ª,True
28145142,https://www.idealista.com/inmueble/28145142/,rent,active,0-EU-ES-14-03-001-021-09-003,37.8767428,-4.7895347,False,Córdoba,Córdoba,Zoco - Poniente - Vistalegre,Vistalegre - Parque Cruz - Universidades,,750,flat,,114,103,,4,2,False,False,external,False,False,False,e,,good,True,False,False,False,,False,,,,,,,True,True,,Planta 6ª,True
28221259,https://www.idealista.com/inmueble/28221259/,rent,active,0-EU-ES-14-03-001-021-07-001,37.8813671,-4.7906472,False,Córdoba,Córdoba,Ciudad Jardín,Ciudad Jardín,,699,flat,penthouse,125,120,,3,2,False,False,external,False,False,True,b,,good,False,False,True,False,,False,,central,,,,,True,,,Planta 7ª,True
28270034,https://www.idealista.com/inmueble/28270034/,rent,active,0-EU-ES-14-03-001-021-07-001,37.8822021,-4.7880311,False,Córdoba,Córdoba,Ciudad Jardín,Ciudad Jardín,,550,flat,,65,60,,2,1,False,False,internal,False,False,False,inProcess,,good,False,False,False,False,,False,,,,,,,True,,,Planta 2ª,True
28288013,https://www.idealista.com/inmueble/28288013/,rent,active,0-EU-ES-14-03-001-021-07-001,37.878671,-4.7908481,False,Córdoba,Córdoba,Ciudad Jardín,Ciudad Jardín,,550,flat,,85,,,3,1,False,False,internal,False,False,False,inProcess,,good,False,False,False,False,,False,,,,,,,,,,Planta 3ª,True
28308562,https://www.idealista.com/inmueble/28308562/,sale,inactive,0-EU-ES-14-03-001-021-03-003,37.903127,-4.7788917,True,Córdoba,Córdoba,Santa Rosa - Valdeolleros,Valdeolleros - Zumbacón - Camping,130029651,138000,flat,,80,,,2,1,False,False,external,False,False,False,inProcess,,good,True,False,True,False,,False,,,,,,,,True,,Planta 1ª,True
28392531,https://www.idealista.com/inmueble/28392531/,rent,active,0-EU-ES-14-03-001-021-01-007,37.8878502,-4.787444,False,Córdoba,Córdoba,Centro - Casco Histórico,Cercadilla - Medina Azahara,,750,flat,,160,150,,4,2,False,False,external,False,False,False,unknown,,good,True,False,False,False,,False,,,,,,,True,,,Planta 4ª,
28466479,https://www.idealista.com/inmueble/28466479/,sale,inactive,0-EU-ES-14-03-001-021-04-005,37.9329699,-4.6707445,False,Córdoba,Córdoba,Levante - Lepanto - Fátima,Alcolea,,135000,chalet,independantHouse,160,150,,5,2,False,False,,False,False,False,unknown,,good,False,False,True,False,,False,0,,,,,,True,,,,
28486189,https://www.idealista.com/inmueble/28486189/,rent,active,0-EU-ES-14-03-001-021-03-002,37.8945751,-4.7858656,False,Córdoba,Córdoba,Santa Rosa - Valdeolleros,Huerta de la Reina,,670,flat,,90,80,,2,2,False,False,external,False,False,False,unknown,,good,True,False,,,,,,,,,,,True,True,,Planta 3ª,True
28490159,https://www.idealista.com/inmueble/28490159/,sale,inactive,0-EU-ES-14-03-001-021-09-003,37.8778879,-4.79075,False,Córdoba,Córdoba,Zoco - Poniente - Vistalegre,Vistalegre - Parque Cruz - Universidades,,480000,chalet,independantHouse,300,,2200,4,3,False,False,,False,False,False,unknown,,good,False,False,False,False,,False,,,,,,,,,,,True
28533274,https://www.idealista.com/inmueble/28533274/,sale,inactive,0-EU-ES-14-03-001-021-09-003,37.8733529,-4.7944119,False,Córdoba,Córdoba,Zoco - Poniente - Vistalegre,Vistalegre - Parque Cruz - Universidades,,195000,flat,,90,75,,3,2,False,False,external,False,False,False,unknown,,good,True,False,False,False,,False,,,,,,oeste,,,,Planta 4ª,True
28611539,https://www.idealista.com/inmueble/28611539/,sale,inactive,0-EU-ES-14-03-001-021-07-001,37.883393,-4.7912575,False,Córdoba,Córdoba,Ciudad Jardín,Ciudad Jardín,,180000,flat,,120,,,5,2,False,False,external,False,False,False,unknown,,good,False,False,False,False,,False,,,,,,,True,,,Planta 2ª,True
